kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	ISLAM	KRISTEN	KATHOLIK	HINDU	BUDHA	KONGHUCU	KEPERCAYAAN	JML_DUK
7312	SOPPENG	731201	MARIO RIWAWO	7312012012	GATTARANG TOA	1522	1489	3010	1	0	0	0	0	0	3011
7312	SOPPENG	731201	MARIO RIWAWO	7312012013	SOGA	972	1083	2055	0	0	0	0	0	0	2055
7312	SOPPENG	731202	LILI RIAJA	7312021001	APPANANG	2695	2921	5607	9	0	0	0	0	0	5616
7312	SOPPENG	731202	LILI RIAJA	7312021002	JENNAE	3230	3587	6816	1	0	0	0	0	0	6817
7312	SOPPENG	731202	LILI RIAJA	7312021003	GALUNG	1620	1816	3433	3	0	0	0	0	0	3436
7312	SOPPENG	731202	LILI RIAJA	7312022002		1789	1883	3670	0	1	1	0	0	0	3672
7312	SOPPENG	731202	LILI RIAJA	7312022003		1615	1696	3306	3	2	0	0	0	0	3311
7312	SOPPENG	731202	LILI RIAJA	7312022005	JAMPU	0	1	1	0	0	0	0	0	0	1
7312	SOPPENG	731202	LILI RIAJA	7312022006	PATTOJO	2962	3043	6003	2	0	0	0	0	0	6005
7312	SOPPENG	731202	LILI RIAJA	7312022007	BELO	1474	1634	3077	12	19	0	0	0	0	3108
7312	SOPPENG	731202	LILI RIAJA	7312022008	GANRA	1437	1524	2914	36	11	0	0	0	0	2961
7312	SOPPENG	731202	LILI RIAJA	7312022009	TIMUSU	7	10	17	0	0	0	0	0	0	17
7312	SOPPENG	731202	LILI RIAJA	7312022010	ROMPEGADING	3	3	6	0	0	0	0	0	0	6
7312	SOPPENG	731202	LILI RIAJA	7312022011	BARANG	5	4	9	0	0	0	0	0	0	9
7312	SOPPENG	731203	LILI RILAU	7312031001	UJUNG	2169	2304	4473	0	0	0	0	0	0	4473
7312	SOPPENG	731203	LILI RILAU	7312031002	CABENGE	2751	2887	5635	1	2	0	0	0	0	5638
7312	SOPPENG	731203	LILI RILAU	7312031003	PAJALESANG	3434	3617	7045	5	1	0	0	0	0	7051
7312	SOPPENG	731203	LILI RILAU	7312031004	MACANRE	2011	2174	4185	0	0	0	0	0	0	4185
7312	SOPPENG	731203	LILI RILAU	7312032001		1840	2036	3876	0	0	0	0	0	0	3876
7312	SOPPENG	731203	LILI RILAU	7312032002		1037	1135	2171	1	0	0	0	0	0	2172
7312	SOPPENG	731203	LILI RILAU	7312032003		3483	3758	7239	2	0	0	0	0	0	7241
7312	SOPPENG	731203	LILI RILAU	7312032005	ABBANUANGE	1301	1401	2701	1	0	0	0	0	0	2702
7312	SOPPENG	731203	LILI RILAU	7312032006	TETEWATU	1702	1997	3697	2	0	0	0	0	0	3699
7312	SOPPENG	731203	LILI RILAU	7312032007	BARINGENG	1137	1195	2332	0	0	0	0	0	0	2332
7312	SOPPENG	731203	LILI RILAU	7312032008	LOMPULLE	1727	1846	3572	0	1	0	0	0	0	3573
7312	SOPPENG	731203	LILI RILAU	7312032009	MASING	1033	1085	2118	0	0	0	0	0	0	2118
7312	SOPPENG	731203	LILI RILAU	7312032010	KEBO	5	7	12	0	0	0	0	0	0	12
7312	SOPPENG	731203	LILI RILAU	7312032011	PARENRING	7	7	14	0	0	0	0	0	0	14
7312	SOPPENG	731203	LILI RILAU	7312032012	PAROTO	2	1	3	0	0	0	0	0	0	3
7312	SOPPENG	731203	LILI RILAU	7312032013	PALANGISENG	1	0	1	0	0	0	0	0	0	1
7312	SOPPENG	731204	LALABATA	7312041001	LALABATA RILAU	5266	5359	10564	37	24	0	0	0	0	10625
7312	SOPPENG	731204	LALABATA	7312041002	OMPO	1826	1934	3758	2	0	0	0	0	0	3760
7312	SOPPENG	731204	LALABATA	7312041003	BOTTO	3221	3371	6380	172	34	0	6	0	0	6592
7312	SOPPENG	731204	LALABATA	7312041004	LEMBA	2498	2638	4768	312	47	2	6	1	0	5136
7312	SOPPENG	731204	LALABATA	7312041005	BILA	4203	4403	8561	40	3	2	0	0	0	8606
7312	SOPPENG	731204	LALABATA	7312041006	LAPAJUNG	3984	4219	8179	21	2	0	1	0	0	8203
7312	SOPPENG	731204	LALABATA	7312041007	SALO KARAJA	1827	1946	3772	0	0	1	0	0	0	3773
7312	SOPPENG	731204	LALABATA	7312042001		1931	2143	4074	0	0	0	0	0	0	4074
7312	SOPPENG	731204	LALABATA	7312042002		2341	2214	4554	1	0	0	0	0	0	4555
7312	SOPPENG	731204	LALABATA	7312042003		979	880	1859	0	0	0	0	0	0	1859
7312	SOPPENG	731204	LALABATA	7312042008	MACCILE	0	1	1	0	0	0	0	0	0	1
7312	SOPPENG	731204	LALABATA	7312042009	UMPUNGENG	2	5	7	0	0	0	0	0	0	7
7312	SOPPENG	731205	MARIO RIAWA	7312051001	BATU-BATU	1487	1547	3030	4	0	0	0	0	0	3034
7312	SOPPENG	731205	MARIO RIAWA	7312051002	KACA	1352	1359	2711	0	0	0	0	0	0	2711
7312	SOPPENG	731205	MARIO RIAWA	7312051003	ATTANG SALO	1439	1532	2968	1	2	0	0	0	0	2971
7312	SOPPENG	731205	MARIO RIAWA	7312051004	MANORANG SALO	2215	2425	4635	0	0	5	0	0	0	4640
7312	SOPPENG	731205	MARIO RIAWA	7312051005	LIMPOMAJANG	1380	1379	2759	0	0	0	0	0	0	2759
7312	SOPPENG	731205	MARIO RIAWA	7312052001		1539	1502	3041	0	0	0	0	0	0	3041
7312	SOPPENG	731205	MARIO RIAWA	7312052002		2246	2535	4780	1	0	0	0	0	0	4781
7312	SOPPENG	731205	MARIO RIAWA	7312052003		1384	1426	2810	0	0	0	0	0	0	2810
7312	SOPPENG	731205	MARIO RIAWA	7312052004		1746	1855	3594	2	5	0	0	0	0	3601
7312	SOPPENG	731205	MARIO RIAWA	7312052005		1756	1835	3589	1	0	1	0	0	0	3591
7312	SOPPENG	731205	MARIO RIAWA	7312052006	BULUE	1	3	4	0	0	0	0	0	0	4
7312	SOPPENG	731205	MARIO RIAWA	7312052008	PATAMPANU	4	2	6	0	0	0	0	0	0	6
7312	SOPPENG	731205	MARIO RIAWA	7312052009	TELLULIMPOE	2	5	7	0	0	0	0	0	0	7
7312	SOPPENG	731205	MARIO RIAWA	7312052010	LARINGGI	1	2	3	0	0	0	0	0	0	3
7312	SOPPENG	731206	DONRI DONRI	7312062002	DONRI-DONRI	1379	1617	2983	13	0	0	0	0	0	2996
7312	SOPPENG	731206	DONRI DONRI	7312062003	LALABATA RIAJA	1916	2010	3920	3	3	0	0	0	0	3926
7312	SOPPENG	731206	DONRI DONRI	7312062004	LEWORENG	1678	1876	3553	0	1	0	0	0	0	3554
7312	SOPPENG	731206	DONRI DONRI	7312062005	LABOKONG	1908	2097	4004	1	0	0	0	0	0	4005
7312	SOPPENG	731206	DONRI DONRI	7312062006	SERING	1164	1170	2334	0	0	0	0	0	0	2334
7312	SOPPENG	731206	DONRI DONRI	7312062007	PESSE	1658	1671	3329	0	0	0	0	0	0	3329
7312	SOPPENG	731206	DONRI DONRI	7312062008	TOTTONG	1442	1618	3060	0	0	0	0	0	0	3060
7312	SOPPENG	731206	DONRI DONRI	7312062009	KESSING	1238	1289	2525	0	2	0	0	0	0	2527
7312	SOPPENG	731206	DONRI DONRI	7312062010	PISING	1454	1608	3062	0	0	0	0	0	0	3062
7312	SOPPENG	731207	GANRA	7312072001	BELO	1916	2174	4081	8	1	0	0	0	0	4090
7312	SOPPENG	731207	GANRA	7312072002	GANRA	1849	2097	3946	0	0	0	0	0	0	3946
7312	SOPPENG	731207	GANRA	7312072003	LOMPULLE	1686	1877	3563	0	0	0	0	0	0	3563
7312	SOPPENG	731207	GANRA	7312072004	ENREKANG	1095	1175	2270	0	0	0	0	0	0	2270
7312	SOPPENG	731208	CITTA	7312082001	CITTA	1684	1978	3662	0	0	0	0	0	0	3662
7312	SOPPENG	731208	CITTA	7312082002	KAMPIRI	984	1032	2016	0	0	0	0	0	0	2016
7312	SOPPENG	731208	CITTA	7312082003	LABAE	1119	1272	2390	1	0	0	0	0	0	2391
7312	SOPPENG	731208	CITTA	7312082004	TINCO	754	804	1558	0	0	0	0	0	0	1558
7313	WAJO	731301	SABBANG PARU	7313011001	WALENNAE	591	734	1325	0	0	0	0	0	0	1325
7313	WAJO	731301	SABBANG PARU	7313011002	TALOTENRENG	1340	1542	2882	0	0	0	0	0	0	2882
7313	WAJO	731301	SABBANG PARU	7313011003	SOMPE	2337	2714	5050	1	0	0	0	0	0	5051
7313	WAJO	731301	SABBANG PARU	7313012004	LIU	916	1086	2002	0	0	0	0	0	0	2002
7313	WAJO	731301	SABBANG PARU	7313012005	UGI	1203	1261	2464	0	0	0	0	0	0	2464
7313	WAJO	731301	SABBANG PARU	7313012006	UJUNGPERO	741	898	1639	0	0	0	0	0	0	1639
7313	WAJO	731301	SABBANG PARU	7313012007	WAGE	796	873	1669	0	0	0	0	0	0	1669
7313	WAJO	731301	SABBANG PARU	7313012008	WORONGNGE	705	778	1483	0	0	0	0	0	0	1483
7313	WAJO	731301	SABBANG PARU	7313012009	SALOTENGNGA	863	1061	1924	0	0	0	0	0	0	1924
7313	WAJO	731301	SABBANG PARU	7313012010	PALLIMAE	884	1060	1943	1	0	0	0	0	0	1944
7313	WAJO	731301	SABBANG PARU	7313012011	MALLUSESALO	715	842	1557	0	0	0	0	0	0	1557
7313	WAJO	731301	SABBANG PARU	7313012012	PASAKA	1116	1192	2306	2	0	0	0	0	0	2308
7313	WAJO	731301	SABBANG PARU	7313012013	TADANGPALIE	813	922	1735	0	0	0	0	0	0	1735
7313	WAJO	731301	SABBANG PARU	7313012014		835	885	1717	3	0	0	0	0	0	1720
7313	WAJO	731301	SABBANG PARU	7313012015	B I L A	811	841	1652	0	0	0	0	0	0	1652
7313	WAJO	731302	PAMMANA	7313021001	PAMMANA	1414	1552	2966	0	0	0	0	0	0	2966
7313	WAJO	731302	PAMMANA	7313021002	CINA	1407	1498	2904	1	0	0	0	0	0	2905
7313	WAJO	731302	PAMMANA	7313022003	LEMPA	1824	2023	3846	1	0	0	0	0	0	3847
7313	WAJO	731302	PAMMANA	7313022004	PATILA	1200	1422	2586	35	1	0	0	0	0	2622
7313	WAJO	731302	PAMMANA	7313022005	KAMPIRI	1414	1583	2997	0	0	0	0	0	0	2997
7313	WAJO	731302	PAMMANA	7313022006	LAPAUKKE	863	927	1790	0	0	0	0	0	0	1790
7313	WAJO	731302	PAMMANA	7313022007	LAGOSI	1085	1283	2367	0	0	0	1	0	0	2368
7313	WAJO	731302	PAMMANA	7313022008	PALLAWARUKKA	1131	1273	2403	1	0	0	0	0	0	2404
7313	WAJO	731302	PAMMANA	7313022009	WECUDAI	750	842	1591	1	0	0	0	0	0	1592
7313	WAJO	731302	PAMMANA	7313022010	LAMPULUNG	1566	1633	3199	0	0	0	0	0	0	3199
7313	WAJO	731302	PAMMANA	7313022011	WATAMPANUA	1006	1015	2021	0	0	0	0	0	0	2021
7313	WAJO	731302	PAMMANA	7313022012	TADANG PALIE	1277	1466	2739	2	1	1	0	0	0	2743
7313	WAJO	731302	PAMMANA	7313022013	SIMPURUSIA	929	1068	1997	0	0	0	0	0	0	1997
7313	WAJO	731302	PAMMANA	7313022014		496	545	1040	1	0	0	0	0	0	1041
7313	WAJO	731302	PAMMANA	7313022015	ABBANUANG	607	693	1300	0	0	0	0	0	0	1300
7313	WAJO	731303	TAKKALALLA	7313031001	PENEKI	1008	1055	2058	5	0	0	0	0	0	2063
7313	WAJO	731303	TAKKALALLA	7313031002	BOCCO	1036	1106	2138	3	1	0	0	0	0	2142
7313	WAJO	731303	TAKKALALLA	7313032003	PARIGI	623	739	1362	0	0	0	0	0	0	1362
7313	WAJO	731303	TAKKALALLA	7313032004	MANYILI	773	849	1622	0	0	0	0	0	0	1622
7313	WAJO	731303	TAKKALALLA	7313032005	SORO	967	1067	2033	0	1	0	0	0	0	2034
7313	WAJO	731303	TAKKALALLA	7313032006	CEPPAGA	858	957	1815	0	0	0	0	0	0	1815
7313	WAJO	731303	TAKKALALLA	7313032007	LEWENG	751	820	1571	0	0	0	0	0	0	1571
7313	WAJO	731303	TAKKALALLA	7313032008	AJURAJA	690	722	1412	0	0	0	0	0	0	1412
7313	WAJO	731303	TAKKALALLA	7313032009	BOTTO	1124	1156	2280	0	0	0	0	0	0	2280
7313	WAJO	731303	TAKKALALLA	7313032010	LAGOARI	698	734	1432	0	0	0	0	0	0	1432
7313	WAJO	731303	TAKKALALLA	7313032011	ALUPPANG	652	723	1375	0	0	0	0	0	0	1375
7313	WAJO	731303	TAKKALALLA	7313032012	LAMARUA	686	666	1351	1	0	0	0	0	0	1352
7313	WAJO	731303	TAKKALALLA	7313032013	PANTAI TIMUR	943	1041	1983	1	0	0	0	0	0	1984
7313	WAJO	731304	SAJOANGING	7313041001	AKKAJENG	2060	2095	4151	4	0	0	0	0	0	4155
7313	WAJO	731304	SAJOANGING	7313041002	ASSORAJANG	927	964	1889	2	0	0	0	0	0	1891
7313	WAJO	731304	SAJOANGING	7313041003	MINANGAE	738	763	1500	1	0	0	0	0	0	1501
7313	WAJO	731304	SAJOANGING	7313042004	AKKOTENGENG	922	950	1871	1	0	0	0	0	0	1872
7313	WAJO	731304	SAJOANGING	7313042005	SAKKOLI	1560	1619	3179	0	0	0	0	0	0	3179
7313	WAJO	731304	SAJOANGING	7313042006	BARANGMAMASE	1634	1709	3341	2	0	0	0	0	0	3343
7313	WAJO	731304	SAJOANGING	7313042007	SALOBULO	1208	1266	2474	0	0	0	0	0	0	2474
7313	WAJO	731304	SAJOANGING	7313042008	TOWALIDA	540	581	1119	1	1	0	0	0	0	1121
7313	WAJO	731304	SAJOANGING	7313042009	ALEWADENG	799	869	1666	1	0	0	0	0	1	1668
7313	WAJO	731305	MAJAULENG	7313051001	PARIA	1438	1555	2992	0	1	0	0	0	0	2993
7313	WAJO	731305	MAJAULENG	7313051002	LIMPO MAJANG	859	919	1770	8	0	0	0	0	0	1778
7313	WAJO	731305	MAJAULENG	7313051003	MACANANG	751	834	1582	0	0	3	0	0	0	1585
7313	WAJO	731305	MAJAULENG	7313051004	URAIYANG	1026	1139	2165	0	0	0	0	0	0	2165
7313	WAJO	731305	MAJAULENG	7313052005	TOSORA	1365	1492	2857	0	0	0	0	0	0	2857
7313	WAJO	731305	MAJAULENG	7313052006	CINNONG TABI	1302	1417	2718	0	0	1	0	0	0	2719
7313	WAJO	731305	MAJAULENG	7313052007	RUMPIA	1697	1896	3590	3	0	0	0	0	0	3593
7313	WAJO	731305	MAJAULENG	7313052008	LAERUNG	678	766	1444	0	0	0	0	0	0	1444
7313	WAJO	731305	MAJAULENG	7313052009	LAMIKU	823	967	1789	1	0	0	0	0	0	1790
7313	WAJO	731305	MAJAULENG	7313052010	BOTTO BENTENG	821	902	1574	149	0	0	0	0	0	1723
7313	WAJO	731305	MAJAULENG	7313052011	BOTTO TANRE	855	956	1811	0	0	0	0	0	0	1811
7313	WAJO	731305	MAJAULENG	7313052012	TUA	1374	1486	2860	0	0	0	0	0	0	2860
7313	WAJO	731305	MAJAULENG	7313052013	TAJO	1163	1290	2449	2	2	0	0	0	0	2453
7313	WAJO	731305	MAJAULENG	7313052014		390	437	827	0	0	0	0	0	0	827
7313	WAJO	731305	MAJAULENG	7313052015	L I U	836	891	1727	0	0	0	0	0	0	1727
7313	WAJO	731305	MAJAULENG	7313052016	TELLU LIMPOE	866	980	1846	0	0	0	0	0	0	1846
7313	WAJO	731305	MAJAULENG	7313052017	BOTTO PENNO	535	567	1102	0	0	0	0	0	0	1102
7313	WAJO	731305	MAJAULENG	7313052018	WATAN RUMPIA	741	807	1547	1	0	0	0	0	0	1548
7313	WAJO	731306	TEMPE	7313061001	SIENGKANG	1665	1750	3395	18	0	0	2	0	0	3415
7313	WAJO	731306	TEMPE	7313061002	PATTIROSOMPE	1411	1548	2959	0	0	0	0	0	0	2959
7313	WAJO	731306	TEMPE	7313061003	TEMPE	3967	4257	8172	39	13	0	0	0	0	8224
7313	WAJO	731306	TEMPE	7313061004	MADDUKKELLENG	3828	4279	8086	15	5	1	0	0	0	8107
7313	WAJO	731306	TEMPE	7313061005	WATALLIPUE	2008	2250	4256	1	1	0	0	0	0	4258
7313	WAJO	731306	TEMPE	7313061006	MATTIROTAPPARENG	2688	2882	5564	2	4	0	0	0	0	5570
7313	WAJO	731306	TEMPE	7313061007	LAELO	1109	1238	2345	2	0	0	0	0	0	2347
7313	WAJO	731306	TEMPE	7313061008	SALOMENRALENG	915	998	1912	0	1	0	0	0	0	1913
7313	WAJO	731306	TEMPE	7313061009	CEMPALAGI	1658	1680	3323	15	0	0	0	0	0	3338
7313	WAJO	731306	TEMPE	7313061010	LAPONGKODA	3287	3448	6570	131	14	0	20	0	0	6735
7313	WAJO	731306	TEMPE	7313061011	TEDDAOPU	2984	3006	5898	21	35	3	33	0	0	5990
7313	WAJO	731306	TEMPE	7313061012	PADDUPPA	2207	2467	4562	34	18	1	59	0	0	4674
7313	WAJO	731306	TEMPE	7313061013	WIRINGPALENNAE	2047	2152	4199	0	0	0	0	0	0	4199
7313	WAJO	731306	TEMPE	7313061014	ATAKKAE	2607	2787	5362	28	0	4	0	0	0	5394
7313	WAJO	731306	TEMPE	7313061015	SITAMPAE	1004	1132	2136	0	0	0	0	0	0	2136
7313	WAJO	731306	TEMPE	7313061016	BULUPABBULU	2178	2231	4391	11	3	0	4	0	0	4409
7313	WAJO	731307	BELAWA	7313071001	MACERO	1297	1453	2749	1	0	0	0	0	0	2750
7313	WAJO	731307	BELAWA	7313071002	MALAKKE	1771	1805	3553	0	0	23	0	0	0	3576
7313	WAJO	731307	BELAWA	7313071003	BELAWA	1839	2105	3942	2	0	0	0	0	0	3944
7313	WAJO	731307	BELAWA	7313071005	LEPPANGENG	692	715	1407	0	0	0	0	0	0	1407
7313	WAJO	731307	BELAWA	7313072004	ONGKOE	2421	2628	5049	0	0	0	0	0	0	5049
7313	WAJO	731307	BELAWA	7313072005		2010	2220	4230	0	0	0	0	0	0	4230
7313	WAJO	731307	BELAWA	7313072006	WELE	2061	2197	4258	0	0	0	0	0	0	4258
7313	WAJO	731307	BELAWA	7313072007	LIMPO RILAU	1801	1885	3685	0	0	0	1	0	0	3686
7313	WAJO	731307	BELAWA	7313072008	SAPPA	2717	2888	5605	0	0	0	0	0	0	5605
7313	WAJO	731307	BELAWA	7313072009	LAUTANG	1764	1850	3614	0	0	0	0	0	0	3614
7313	WAJO	731308	TANA SITOLO	7313081001	TANCUNG	1315	1393	2705	0	0	3	0	0	0	2708
7313	WAJO	731308	TANA SITOLO	7313081002	MAPPADAELO	1235	1366	2600	0	0	1	0	0	0	2601
7313	WAJO	731308	TANA SITOLO	7313081003	PINCENGPUTE	1594	1666	3259	1	0	0	0	0	0	3260
7313	WAJO	731308	TANA SITOLO	7313081004	BARU TANCUNG	1051	1059	2106	4	0	0	0	0	0	2110
7313	WAJO	731308	TANA SITOLO	7313082005	NEPO	850	941	1791	0	0	0	0	0	0	1791
7313	WAJO	731308	TANA SITOLO	7313082006	LOWA	716	727	1431	0	0	12	0	0	0	1443
7313	WAJO	731308	TANA SITOLO	7313082007	INALIPUE	1202	1283	2481	4	0	0	0	0	0	2485
7313	WAJO	731308	TANA SITOLO	7313082008	PAKKANNA	1447	1606	3053	0	0	0	0	0	0	3053
7313	WAJO	731308	TANA SITOLO	7313082009	WAJORIAJA	941	977	1918	0	0	0	0	0	0	1918
7313	WAJO	731308	TANA SITOLO	7313082010	WEWANGREWU	1685	1872	3557	0	0	0	0	0	0	3557
7313	WAJO	731308	TANA SITOLO	7313082011	WAETUWO	1261	1283	2544	0	0	0	0	0	0	2544
7313	WAJO	731308	TANA SITOLO	7313082012	ASSORAJANG	2433	2658	5091	0	0	0	0	0	0	5091
7313	WAJO	731308	TANA SITOLO	7313082013	UJUNGE	1111	1151	2261	0	0	0	1	0	0	2262
7313	WAJO	731308	TANA SITOLO	7313082014		940	1048	1982	3	0	3	0	0	0	1988
7313	WAJO	731308	TANA SITOLO	7313082015	MARIO	869	946	1815	0	0	0	0	0	0	1815
7313	WAJO	731308	TANA SITOLO	7313082016	PALIPPU	831	893	1724	0	0	0	0	0	0	1724
7313	WAJO	731308	TANA SITOLO	7313082017	TONRALIPUE	468	542	1010	0	0	0	0	0	0	1010
7313	WAJO	731308	TANA SITOLO	7313082018	UJUNG BARU	894	931	1825	0	0	0	0	0	0	1825
7313	WAJO	731308	TANA SITOLO	7313082019	MANNAGAE	1196	1414	2591	1	0	18	0	0	0	2610
7313	WAJO	731309	MANIANG PAJO	7313091001	ANABANUA	2367	2552	4830	16	2	66	5	0	0	4919
7313	WAJO	731309	MANIANG PAJO	7313091002	DUA LIMPOE	1355	1516	1735	0	10	1126	0	0	0	2871
7313	WAJO	731309	MANIANG PAJO	7313091003	TANGKOLI	989	954	1926	0	0	17	0	0	0	1943
7313	WAJO	731309	MANIANG PAJO	7313092004	MATTIROWALIE	1431	1428	2839	7	0	3	0	0	10	2859
7313	WAJO	731309	MANIANG PAJO	7313092005	KALOLA	850	891	1740	0	0	1	0	0	0	1741
7313	WAJO	731309	MANIANG PAJO	7313092006	SOGI	629	674	1287	0	0	16	0	0	0	1303
7313	WAJO	731309	MANIANG PAJO	7313092007	ABBANUANGE	850	749	1599	0	0	0	0	0	0	1599
7313	WAJO	731309	MANIANG PAJO	7313092008	MINANGA TELLUE	490	455	945	0	0	0	0	0	0	945
7313	WAJO	731310	PITUMPANUA	7313101001	BULETE	2919	3225	6125	15	1	2	1	0	0	6144
7313	WAJO	731310	PITUMPANUA	7313101002	SIWA	3023	3090	6101	10	1	0	1	0	0	6113
7313	WAJO	731310	PITUMPANUA	7313101003	TOBARAKKA	1476	1540	3006	5	0	0	5	0	0	3016
7313	WAJO	731310	PITUMPANUA	7313101004	BENTENG	1633	1697	3328	2	0	0	0	0	0	3330
7313	WAJO	731310	PITUMPANUA	7313102005	BATU	739	708	1440	7	0	0	0	0	0	1447
7313	WAJO	731310	PITUMPANUA	7313102006	LAUWA	1265	1342	2607	0	0	0	0	0	0	2607
7313	WAJO	731310	PITUMPANUA	7313102007	TANRONGI	1597	1702	3295	1	3	0	0	0	0	3299
7313	WAJO	731310	PITUMPANUA	7313102008	LOMPOLOANG	1659	1799	2972	482	4	0	0	0	0	3458
7313	WAJO	731310	PITUMPANUA	7313102009	TELLESANG	2287	2342	4624	5	0	0	0	0	0	4629
7313	WAJO	731310	PITUMPANUA	7313102010	TANGKORO	1038	1027	2059	5	0	0	1	0	0	2065
7313	WAJO	731310	PITUMPANUA	7313102011	MARANNU	1673	1730	3402	0	0	1	0	0	0	3403
7313	WAJO	731310	PITUMPANUA	7313102012	ABBANDERANGNGE	798	736	1508	26	0	0	0	0	0	1534
7313	WAJO	731310	PITUMPANUA	7313102013	SIMPELLU	464	440	904	0	0	0	0	0	0	904
7313	WAJO	731310	PITUMPANUA	7313102014		898	886	1784	0	0	0	0	0	0	1784
7313	WAJO	731311	BOLA	7313111001		1230	1253	2480	2	1	0	0	0	0	2483
7313	WAJO	731311	BOLA	7313112001	SOLO	241	229	470	0	0	0	0	0	0	470
7313	WAJO	731311	BOLA	7313112002	BOLA	984	1022	2005	1	0	0	0	0	0	2006
7313	WAJO	731311	BOLA	7313112003	UJUNG TANAH	904	971	1875	0	0	0	0	0	0	1875
7313	WAJO	731311	BOLA	7313112004	LEMPONG	1050	1208	2258	0	0	0	0	0	0	2258
7313	WAJO	731311	BOLA	7313112005	SANRESENG ADE	767	795	1562	0	0	0	0	0	0	1562
7313	WAJO	731311	BOLA	7313112006	PATTANGNGA	717	747	1464	0	0	0	0	0	0	1464
7313	WAJO	731311	BOLA	7313112007	BALIELO	1083	1161	2244	0	0	0	0	0	0	2244
7313	WAJO	731311	BOLA	7313112008	MANURUNG	904	992	1896	0	0	0	0	0	0	1896
7313	WAJO	731311	BOLA	7313112009	LATTIMU	1000	1065	2065	0	0	0	0	0	0	2065
7313	WAJO	731311	BOLA	7313112010	PASIR PUTIH	497	571	1068	0	0	0	0	0	0	1068
7313	WAJO	731311	BOLA	7313112011	RAJAMAWELLANG	1211	1228	2439	0	0	0	0	0	0	2439
7313	WAJO	731312	PENRANG	7313121001		1397	1476	2871	2	0	0	0	0	0	2873
7313	WAJO	731312	PENRANG	7313122001	DOPING	153	167	320	0	0	0	0	0	0	320
7313	WAJO	731312	PENRANG	7313122002	PADAELO	1053	1224	2276	1	0	0	0	0	0	2277
7313	WAJO	731312	PENRANG	7313122003	TEMMABARANG	1065	1180	2245	0	0	0	0	0	0	2245
7313	WAJO	731312	PENRANG	7313122004	PENRANG	569	620	1188	0	0	0	1	0	0	1189
7313	WAJO	731312	PENRANG	7313122005	LAWESSO	836	996	1830	2	0	0	0	0	0	1832
7313	WAJO	731312	PENRANG	7313122006	BENTENG	1059	1166	2223	2	0	0	0	0	0	2225
7313	WAJO	731312	PENRANG	7313122007	WALANGA	868	994	1862	0	0	0	0	0	0	1862
7313	WAJO	731312	PENRANG	7313122008	MAKMUR	655	727	1382	0	0	0	0	0	0	1382
7313	WAJO	731312	PENRANG	7313122009	TADANG PALIE	451	488	939	0	0	0	0	0	0	939
7313	WAJO	731312	PENRANG	7313122010	RADDAE	578	615	1193	0	0	0	0	0	0	1193
7313	WAJO	731313	GILIRENG	7313131002		658	731	1381	8	0	0	0	0	0	1389
7313	WAJO	731313	GILIRENG	7313132001	MAMINASAE	403	422	825	0	0	0	0	0	0	825
7313	WAJO	731313	GILIRENG	7313132002	GILIRENG	176	190	366	0	0	0	0	0	0	366
7313	WAJO	731313	GILIRENG	7313132003	POLEONRO	477	554	1031	0	0	0	0	0	0	1031
7313	WAJO	731313	GILIRENG	7313132004	ARAJANG	909	852	1761	0	0	0	0	0	0	1761
7313	WAJO	731313	GILIRENG	7313132005	LAMATA	889	857	1727	19	0	0	0	0	0	1746
7313	WAJO	731313	GILIRENG	7313132006	PASELLORENG	1114	1124	2217	21	0	0	0	0	0	2238
7313	WAJO	731313	GILIRENG	7313132007	ALAUSALO	411	448	859	0	0	0	0	0	0	859
7313	WAJO	731313	GILIRENG	7313132008	DOLEWALIE	359	412	771	0	0	0	0	0	0	771
7313	WAJO	731313	GILIRENG	7313132009	ABBATIRENG	407	460	867	0	0	0	0	0	0	867
7313	WAJO	731314	KEERA	7313141001	BALLERE	1533	1623	3152	4	0	0	0	0	0	3156
7313	WAJO	731314	KEERA	7313142002	AWOTA	1617	1610	3227	0	0	0	0	0	0	3227
7313	WAJO	731314	KEERA	7313142003	KEERA	1000	1011	2000	4	6	0	0	0	1	2011
7313	WAJO	731314	KEERA	7313142004	LALLISENG	1861	1932	3792	0	0	1	0	0	0	3793
7313	WAJO	731314	KEERA	7313142005	PAOJEPE	1058	1107	2149	16	0	0	0	0	0	2165
7313	WAJO	731314	KEERA	7313142006	INRELLO	1780	1772	3552	0	0	0	0	0	0	3552
7313	WAJO	731314	KEERA	7313142007	PATTIROLOKKA	1034	1017	2051	0	0	0	0	0	0	2051
7313	WAJO	731314	KEERA	7313142008	A W O	1863	1628	3490	0	0	1	0	0	0	3491
7313	WAJO	731314	KEERA	7313142009	CIROMANIE	909	947	1848	8	0	0	0	0	0	1856
7313	WAJO	731314	KEERA	7313142010	LABAWANG	566	576	1142	0	0	0	0	0	0	1142
7314	SIDRAP	731401	PANCA LAUTANG	7314011001	BILOKKA	1524	1696	3217	0	0	3	0	0	0	3220
7314	SIDRAP	731401	PANCA LAUTANG	7314011002	WETTEE	1400	1426	2820	2	0	4	0	0	0	2826
7314	SIDRAP	731401	PANCA LAUTANG	7314011003	LAJONGA	733	732	1462	2	0	1	0	0	0	1465
